,rent,dist,nrooms,age,size,noccup,price
12335,305.0,17.0,2.0,16.0,5.0,3,50000.0
12336,114.0,17.0,,22.0,4.0,3,35500.0
12337,276.0,17.0,3.0,17.0,3.0,3,65200.0
12338,143.0,17.0,2.0,16.0,5.0,3,35200.0
12339,254.0,17.0,2.0,18.0,4.0,3,115100.0
12340,222.0,17.0,2.0,16.0,4.0,3,55450.0
12341,,17.0,2.0,28.0,4.0,3,250000.5
12342,,,2.0,28.0,5.0,3,79500.0
12343,261.0,17.0,2.0,13.0,,3,56250.0
12344,157.0,8.0,4.0,16.0,4.0,3,43750.0
12345,221.0,17.0,2.0,27.0,8.0,4,68636.16110658244
12346,189.0,17.0,2.0,21.0,4.0,3,72600.0
12347,116.0,8.0,2.0,12.0,4.0,3,57799.99999999999
12348,195.0,17.0,2.0,36.0,3.0,2,160950.0
12349,275.0,17.0,3.0,15.0,4.0,3,45000.0
12350,190.0,17.0,2.0,26.0,5.0,3,47400.0
12351,257.0,17.0,3.0,12.0,4.0,3,81100.0
12352,158.0,17.0,,31.0,4.0,3,62050.00000000001
12353,236.0,17.0,2.0,24.0,4.0,3,99700.0
12354,,17.0,3.0,13.0,,3,5281453.0
12355,166.0,17.0,2.0,22.0,3.0,2,91950.0
12356,235.0,17.0,2.0,25.0,3.0,2,117978.01927560626
12357,168.0,18.0,2.0,20.0,3.0,2,124050.0
12358,298.0,17.0,3.0,18.0,3.0,3,117800.0
12359,191.0,17.0,3.0,18.0,3.0,3,85289.34250176721
12360,351.0,17.0,2.0,5.0,5.0,3,62600.0
12361,,17.0,3.0,5.0,4.0,3,68750.0
12362,197.0,8.0,3.0,14.0,3.0,2,72600.0
12363,323.0,8.0,2.0,3.0,8.0,3,81167.66682654202
12364,296.0,17.0,33.0,6.0,7.0,3,52100.0
12365,183.0,17.0,2.0,7.0,6.0,3,63827.82672041864
12366,160.0,18.0,3.0,10.0,3.0,2,68200.0
12367,264.0,18.0,2.0,8.0,5.0,3,57550.0
12368,370.0,18.0,32.0,12.0,4.0,3,142500.0
12369,460.0,18.0,3.0,17.0,8.0,3,116050.0
12370,231.0,18.0,2.0,16.0,3.0,3,67300.0
12371,,18.0,3.0,14.0,4.0,3,170850.0
12372,462.0,18.0,3.0,0.0,5.0,3,129600.0
12373,,18.0,2.0,9.0,4.0,3,49550.0
12374,253.0,8.0,3.0,6.0,3.0,3,119650.0
12375,306.0,18.0,3.0,7.0,4.0,3,97250.0
12376,302.0,18.0,3.0,5.0,0.0,3,101415.15811477776
12377,246.0,18.0,2.0,,4.0,3,65950.0
12378,103.0,18.0,2.0,25.0,5.0,3,27500.000000000004
12379,191.0,18.0,,33.0,7.0,3,41500.0
12380,330.0,18.0,2.0,26.0,4.0,3,148306.18546477047
12381,248.0,,2.0,,4.0,3,56799.99999999999
12382,300.0,18.0,2.0,10.0,4.0,3,95736.55672678375
12383,248.0,18.0,2.0,17.0,5.0,3,60650.00000000001
12384,266.0,18.0,24.0,19.0,4.0,3,64000.0
12385,341.0,18.0,2.0,17.0,3.0,3,126825.36657625718
12386,462.0,18.0,3.0,10.0,4.0,3,119400.0
12387,,18.0,2.0,19.0,4.0,3,76150.0
12388,,18.0,2.0,18.0,3.0,2,48750.0
12389,282.0,18.0,3.0,24.0,4.0,3,250000.5
12390,462.0,18.0,3.0,5.0,3.0,2,159771.9704825318
12391,252.0,18.0,2.0,25.0,4.0,3,84400.0
12392,184.0,18.0,3.0,17.0,4.0,3,88900.0
12393,166.0,18.0,2.0,15.0,3.0,2,69150.0
12394,462.0,18.0,3.0,7.0,3.0,3,157894.47515125712
12395,462.0,18.0,3.0,11.0,4.0,three,176550.0
12396,426.0,19.0,3.0,12.0,4.0,3,115650.0
12397,0.0,19.0,2.0,10.0,5.0,3,49896.96116989853
12398,218.0,19.0,2.0,15.0,6.0,3,46700.0
12399,249.0,19.0,2.0,11.0,6.0,3,45900.0
12400,272.0,19.0,2.0,7.0,6.0,3,49000.0
12401,344.0,19.0,2.0,8.0,6.0,3,51300.0
12402,233.0,19.0,2.0,10.0,5.0,3,52900.0
12403,207.0,19.0,2.0,5.0,4.0,3,46450.0
12404,246.0,19.0,3.0,9.0,4.0,3,87658.2930172704
12405,285.0,19.0,2.0,9.0,7.0,3,75268.82744979855
12406,353.0,18.0,2.0,6.0,4.0,3,99650.0
12407,238.0,18.0,2.0,5.0,4.0,3,83700.0
12408,259.0,18.0,2.0,24.0,6.0,3,33750.0
12409,151.0,19.0,2.0,33.0,8.0,4,25000.0
12410,283.0,19.0,2.0,25.0,5.0,3,46700.0
12411,206.0,19.0,2.0,10.0,6.0,3,47500.0
12412,230.0,19.0,2.0,14.0,6.0,3,52049.99999999999
12413,248.0,8.0,23.0,26.0,7.0,3,34700.0
12414,230.0,19.0,2.0,22.0,8.0,4,34100.0
12415,173.0,19.0,2.0,28.0,8.0,4,34450.0
12416,159.0,19.0,2.0,38.0,8.0,4,34250.0
12417,214.0,19.0,2.0,29.0,7.0,3,36050.0
12418,,,2.0,19.0,8.0,4,41100.0
12419,128.0,19.0,2.0,28.0,8.0,3,29400.0
12420,172.0,19.0,2.0,29.0,8.0,4,30300.0
12421,133.0,,2.0,32.0,6.0,3,38450.0
12422,183.0,19.0,2.0,17.0,8.0,4,56493.9976758091
12423,219.0,19.0,2.0,22.0,8.0,4,65382.74316813537
12424,156.0,19.0,2.0,20.0,8.0,4,42350.0
12425,124.0,19.0,2.0,10.0,8.0,4,32700.0
12426,187.0,19.0,2.0,23.0,0.0,4,75754.46716666827
12427,291.0,19.0,2.0,19.0,8.0,4,50449.99999999999
12428,118.0,19.0,2.0,34.0,7.0,3,50000.0
12429,225.0,19.0,20.0,,4.0,3,183350.0
12430,462.0,19.0,4.0,3.0,3.0,3,191200.0
12431,159.0,19.0,2.0,13.0,8.0,4,29300.0
12432,124.0,20.0,2.0,17.0,8.0,4,50000.0
12433,130.0,,2.0,24.0,8.0,4,33200.0
12434,152.0,21.0,2.0,,5.0,3,34450.0
12435,170.0,19.0,2.0,12.0,8.0,4,30700.0
12436,192.0,19.0,2.0,18.0,8.0,4,32950.0
12437,144.0,19.0,2.0,22.0,8.0,4,23750.0
12438,129.0,19.0,2.0,16.0,8.0,4,33750.0
12439,,19.0,2.0,25.0,8.0,4,33350.0
12440,178.0,19.0,2.0,17.0,7.0,3,77500.0
12441,190.0,19.0,2.0,11.0,8.0,4,37000.0
12442,181.0,19.0,2.0,16.0,4.0,3,38050.0
12443,121.0,24.0,2.0,18.0,8.0,6,26750.0
12444,94.0,25.0,2.0,17.0,3.0,3,48619.66403368027
12445,238.0,21.0,2.0,21.0,7.0,3,71534.28881571222
12446,240.0,24.0,3.0,15.0,5.0,3,35650.0
12447,121.0,26.0,6.0,17.0,3.0,3,43750.0
12448,222.0,26.0,2.0,28.0,5.0,3,47450.0
12449,122.0,26.0,,20.0,7.0,3,22200.0
12450,123.0,26.0,2.0,17.0,5.0,3,42850.0
12451,239.0,26.0,2.0,14.0,4.0,3,36700.0
12452,144.0,27.0,2.0,20.0,4.0,3,32750.0
12453,156.0,27.0,2.0,27.0,6.0,3,22500.0
12454,163.0,26.0,2.0,34.0,6.0,3,29200.0
12455,,26.0,2.0,16.0,8.0,4,30750.0
12456,200.0,26.0,2.0,16.0,6.0,3,43250.0
12457,250.0,26.0,2.0,29.0,5.0,3,37000.0
12458,40.0,26.0,2.0,26.0,3.0,2,137500.0
12459,200.0,26.0,2.0,25.0,5.0,3,41200.0
12460,121.0,26.0,2.0,21.0,5.0,3,31000.0
12461,293.0,17.0,2.0,35.0,4.0,3,5154072.0
12462,307.0,17.0,2.0,38.0,,3,81850.0
12463,282.0,17.0,27.0,38.0,4.0,3,118937.2534910277
12464,294.0,17.0,2.0,43.0,4.0,3,125280.28593526645
12465,269.0,17.0,2.0,46.0,4.0,3,71000.0
12466,283.0,17.0,2.0,52.0,4.0,3,82250.0
12467,226.0,17.0,2.0,42.0,4.0,3,74400.0
12468,261.0,17.0,,44.0,4.0,3,76950.0
12469,264.0,17.0,2.0,48.0,3.0,3,205124.93664281254
12470,291.0,17.0,2.0,52.0,4.0,3,90800.0
12471,133.0,17.0,2.0,40.0,4.0,'3',54900.00000000001
12472,119.0,17.0,2.0,44.0,3.0,2,57550.0
12473,174.0,17.0,29.0,43.0,3.0,2,68750.0
12474,202.0,17.0,2.0,52.0,4.0,3,54650.0
12475,0.0,17.0,2.0,52.0,4.0,3,98601.73572526955
12476,,8.0,2.0,48.0,3.0,3,70300.0
12477,105.0,17.0,2.0,52.0,3.0,3,45150.0
12478,120.0,17.0,2.0,52.0,6.0,3,35250.0
12479,77.0,17.0,2.0,20.0,5.0,3,42500.0
12480,107.0,17.0,2.0,52.0,3.0,3,84400.0
12481,56.0,8.0,2.0,5.0,8.0,4,81250.0
12482,193.0,17.0,2.0,20.0,2.0,2,62500.0
12483,251.0,,2.0,9.0,3.0,3,38750.0
12484,68.0,17.0,1.0,52.0,2.0,2,68750.0
12485,93.0,17.0,2.0,42.0,3.0,2,68750.0
12486,107.0,17.0,2.0,47.0,3.0,2,70850.0
12487,121.0,8.0,2.0,52.0,3.0,2,93750.0
12488,131.0,,21.0,49.0,3.0,2,5304733.0
12489,91.0,17.0,2.0,46.0,8.0,2,43950.0
12490,162.0,17.0,2.0,39.0,3.0,2,75000.0
12491,142.0,17.0,2.0,48.0,8.0,2,61950.00000000001
12492,138.0,,2.0,38.0,3.0,2,57050.0
12493,226.0,,2.0,52.0,3.0,2,100000.0
12494,90.0,8.0,2.0,50.0,3.0,2,84050.0
12495,119.0,17.0,2.0,52.0,3.0,2,78750.0
12496,247.0,,2.0,52.0,4.0,3,118050.0
12497,347.0,0.0,2.0,52.0,4.0,3,169563.06506675584
12498,218.0,17.0,2.0,52.0,4.0,3,55900.00000000001
12499,236.0,17.0,2.0,52.0,4.0,3,70000.0
12500,242.0,17.0,2.0,52.0,,3,106600.0
12501,,17.0,2.0,52.0,4.0,3,5173249.0
12502,154.0,17.0,2.0,52.0,3.0,2,78350.0
12503,238.0,17.0,2.0,41.0,4.0,3,65850.0
12504,278.0,17.0,2.0,45.0,4.0,3,65950.0
12505,214.0,17.0,2.0,52.0,3.0,2,69700.0
12506,190.0,17.0,2.0,50.0,4.0,3,83383.03982634383
12507,232.0,17.0,2.0,46.0,3.0,3,68900.0
12508,383.0,8.0,2.0,52.0,4.0,3,116250.0
12509,303.0,17.0,2.0,52.0,5.0,3,86900.0
12510,198.0,17.0,2.0,35.0,5.0,3,49450.0
12511,204.0,17.0,2.0,44.0,4.0,3,50049.99999999999
12512,111.0,17.0,2.0,19.0,3.0,3,38800.0
12513,250.0,17.0,2.0,52.0,3.0,3,61400.0
12514,196.0,17.0,2.0,51.0,3.0,3,128205.74370637756
12515,223.0,17.0,2.0,46.0,3.0,3,48500.0
12516,234.0,17.0,2.0,52.0,3.0,3,42800.0
12517,165.0,17.0,2.0,52.0,5.0,3,52000.0
12518,132.0,,2.0,52.0,8.0,3,42050.0
12519,91.0,8.0,2.0,52.0,6.0,3,34250.0
12520,85.0,17.0,2.0,48.0,5.0,3,32700.0
12521,141.0,,2.0,52.0,4.0,3,42950.0
12522,151.0,17.0,2.0,51.0,3.0,2,47900.0
12523,129.0,,2.0,44.0,4.0,3,44050.0
12524,150.0,17.0,2.0,44.0,4.0,3,56799.99999999999
12525,204.0,17.0,2.0,46.0,3.0,3,67350.0
12526,133.0,8.0,2.0,38.0,4.0,3,57150.0
12527,,17.0,2.0,42.0,4.0,3,5890165.0
12528,142.0,17.0,2.0,35.0,4.0,3,43450.0
12529,128.0,17.0,2.0,51.0,4.0,3,54400.00000000001
12530,110.0,17.0,2.0,41.0,5.0,3,47300.0
12531,162.0,17.0,2.0,44.0,4.0,3,43750.0
12532,165.0,,2.0,36.0,5.0,'3',46900.0
12533,75.0,17.0,2.0,45.0,5.0,3,40000.0
12534,84.0,17.0,2.0,46.0,5.0,3,61550.00000000001
12535,79.0,17.0,2.0,43.0,8.0,4,68750.0
12536,213.0,17.0,2.0,45.0,4.0,3,68950.0
12537,209.0,17.0,2.0,46.0,3.0,3,68600.0
12538,225.0,17.0,2.0,52.0,3.0,3,51749.99999999999
12539,253.0,17.0,2.0,52.0,3.0,'3',75550.0
12540,423.0,17.0,2.0,52.0,4.0,3,104900.0
12541,275.0,17.0,2.0,52.0,3.0,3,68900.0
12542,192.0,8.0,2.0,47.0,3.0,2,61500.0
12543,462.0,17.0,,52.0,4.0,3,202900.0
12544,377.0,17.0,2.0,51.0,4.0,3,112050.0
12545,392.0,17.0,2.0,49.0,4.0,3,118400.0
12546,280.0,17.0,2.0,44.0,4.0,3,89900.0
12547,462.0,17.0,2.0,52.0,4.0,3,114350.0
12548,329.0,17.0,2.0,52.0,4.0,3,81250.0
12549,156.0,17.0,2.0,50.0,4.0,3,47150.0
12550,311.0,17.0,2.0,52.0,4.0,3,87500.0
12551,364.0,17.0,2.0,52.0,4.0,3,170459.7510745662
12552,214.0,,2.0,52.0,3.0,3,62500.0
12553,74.0,17.0,2.0,48.0,5.0,3,32700.0
12554,76.0,8.0,2.0,29.0,6.0,3,27900.000000000004
12555,95.0,17.0,2.0,47.0,6.0,3,28350.0
12556,88.0,17.0,2.0,24.0,3.0,3,33500.0
12557,151.0,17.0,2.0,52.0,4.0,three,5084865.0
12558,208.0,17.0,2.0,47.0,8.0,3,28000.000000000004
12559,110.0,17.0,2.0,41.0,6.0,3,29150.0
12560,,17.0,2.0,,7.0,3,29100.0
12561,150.0,17.0,2.0,40.0,7.0,3,28500.0
12562,228.0,17.0,2.0,29.0,0.0,3,113300.68065414502
12563,223.0,17.0,27.0,43.0,4.0,,46350.0
12564,236.0,17.0,2.0,44.0,4.0,3,50749.99999999999
12565,192.0,17.0,2.0,44.0,4.0,3,46200.0
12566,146.0,17.0,2.0,48.0,4.0,3,43300.0
12567,179.0,17.0,2.0,18.0,7.0,3,43800.0
12568,219.0,17.0,2.0,29.0,4.0,3,47150.0
12569,184.0,17.0,2.0,42.0,4.0,3,50649.99999999999
12570,243.0,17.0,2.0,39.0,8.0,3,46800.0
12571,190.0,17.0,,47.0,5.0,3,37850.0
12572,239.0,17.0,2.0,35.0,6.0,3,74870.6687448148
12573,223.0,17.0,2.0,37.0,5.0,3,36050.0
12574,212.0,17.0,2.0,37.0,6.0,3,35600.0
12575,255.0,17.0,2.0,36.0,8.0,3,35900.0
12576,234.0,17.0,2.0,36.0,6.0,3,75753.51473240733
12577,237.0,17.0,2.0,36.0,5.0,'3',40950.0
12578,174.0,17.0,2.0,37.0,5.0,3,40300.0
12579,140.0,17.0,2.0,25.0,7.0,3,33400.0
12580,145.0,17.0,2.0,29.0,7.0,3,43900.0
12581,191.0,17.0,2.0,32.0,6.0,3,36300.0
12582,194.0,17.0,2.0,46.0,5.0,3,36050.0
12583,104.0,17.0,2.0,30.0,6.0,,39150.0
12584,207.0,17.0,2.0,38.0,5.0,3,38300.0
12585,351.0,17.0,2.0,39.0,8.0,3,96000.0
12586,,17.0,2.0,37.0,4.0,3,57150.0
12587,318.0,17.0,2.0,34.0,4.0,3,95950.0
12588,398.0,8.0,2.0,36.0,4.0,3,108300.0
12589,169.0,17.0,2.0,37.0,6.0,3,29550.0
12590,,17.0,2.0,,5.0,3,85650.0
12591,462.0,8.0,2.0,31.0,4.0,3,125800.0
12592,307.0,17.0,2.0,30.0,4.0,3,90700.0
12593,176.0,17.0,2.0,38.0,4.0,3,50800.0
12594,234.0,17.0,2.0,40.0,4.0,3,65300.0
12595,126.0,17.0,2.0,37.0,4.0,3,39200.0
12596,,17.0,2.0,43.0,5.0,3,51949.99999999999
12597,224.0,17.0,,36.0,5.0,3,48200.0
12598,232.0,17.0,2.0,37.0,5.0,3,48400.0
12599,254.0,17.0,2.0,42.0,4.0,3,62100.0
12600,164.0,17.0,2.0,41.0,5.0,3,36750.0
12601,148.0,17.0,2.0,37.0,5.0,3,31150.0
12602,,17.0,2.0,36.0,7.0,3,26250.0
12603,109.0,17.0,2.0,43.0,7.0,3,27200.000000000004
12604,102.0,17.0,2.0,46.0,8.0,4,32700.0
12605,219.0,8.0,,18.0,4.0,3,76450.0
12606,248.0,17.0,2.0,32.0,6.0,3,42250.0
12607,227.0,8.0,2.0,30.0,6.0,3,43950.0
12608,280.0,8.0,2.0,29.0,5.0,3,107212.51391872087
12609,238.0,17.0,2.0,30.0,6.0,3,39750.0
12610,298.0,17.0,,34.0,4.0,3,82400.0
12611,,17.0,2.0,31.0,4.0,3,80150.0
12612,268.0,17.0,39.0,30.0,8.0,3,85600.0
12613,232.0,17.0,2.0,23.0,4.0,3,78450.0
12614,307.0,17.0,2.0,21.0,4.0,3,79150.0
12615,377.0,17.0,2.0,25.0,5.0,3,90100.0
12616,462.0,17.0,2.0,14.0,5.0,3,108400.0
12617,432.0,17.0,2.0,9.0,5.0,3,102300.0
12618,315.0,17.0,2.0,15.0,4.0,3,91800.0
12619,316.0,17.0,2.0,17.0,4.0,3,108950.0
12620,462.0,17.0,2.0,17.0,5.0,3,108400.0
12621,237.0,17.0,2.0,20.0,4.0,3,89450.0
12622,363.0,17.0,2.0,19.0,5.0,3,92200.0
12623,366.0,17.0,2.0,5.0,5.0,3,106100.0
12624,271.0,17.0,2.0,5.0,4.0,3,76400.0
12625,385.0,17.0,2.0,6.0,5.0,3,87250.0
12626,236.0,17.0,2.0,34.0,6.0,3,47900.0
12627,194.0,17.0,2.0,24.0,7.0,3,36150.0
12628,,17.0,2.0,29.0,5.0,3,35150.0
12629,199.0,,2.0,26.0,6.0,3,38850.0
12630,205.0,8.0,2.0,29.0,6.0,3,39100.0
12631,252.0,8.0,2.0,32.0,,3,41700.0
12632,119.0,17.0,2.0,26.0,6.0,3,39300.0
12633,205.0,17.0,2.0,26.0,7.0,3,64150.57133879834
12634,174.0,17.0,2.0,17.0,7.0,3,39400.0
12635,197.0,17.0,2.0,25.0,7.0,3,61819.50582423091
12636,176.0,17.0,2.0,26.0,7.0,three,34000.0
12637,245.0,17.0,2.0,24.0,8.0,4,33650.0
12638,134.0,17.0,2.0,38.0,6.0,3,30250.0
12639,132.0,17.0,,38.0,7.0,3,34950.0
12640,162.0,17.0,2.0,34.0,4.0,3,37700.0
12641,185.0,17.0,2.0,34.0,5.0,3,43500.0
12642,132.0,17.0,2.0,39.0,6.0,'3',31950.0
12643,135.0,17.0,2.0,37.0,5.0,3,32700.0
12644,114.0,17.0,2.0,36.0,6.0,3,27850.000000000004
12645,94.0,,2.0,29.0,7.0,3,33400.0
12646,118.0,17.0,2.0,18.0,5.0,3,55000.00000000001
12647,203.0,17.0,2.0,25.0,5.0,3,62099.16688534014
12648,128.0,17.0,2.0,,3.0,2,68750.0
12649,271.0,17.0,1.0,52.0,8.0,5,40000.0
12650,136.0,,2.0,42.0,6.0,3,30200.0
12651,123.0,17.0,,36.0,5.0,3,34850.0
12652,,17.0,2.0,29.0,5.0,3,37950.0
12653,197.0,17.0,2.0,46.0,5.0,3,35600.0
12654,191.0,17.0,2.0,37.0,8.0,3,35150.0
12655,163.0,17.0,2.0,29.0,6.0,3,36050.0
12656,126.0,17.0,2.0,32.0,5.0,3,42050.0
12657,203.0,8.0,2.0,34.0,7.0,3,32800.0
12658,,17.0,2.0,27.0,6.0,3,41200.0
12659,306.0,17.0,2.0,27.0,5.0,3,48400.0
12660,105.0,17.0,2.0,20.0,5.0,3,48750.0
12661,211.0,17.0,2.0,15.0,6.0,3,45200.0
12662,226.0,8.0,2.0,24.0,6.0,3,43950.0
12663,193.0,17.0,2.0,15.0,6.0,3,53950.0
12664,264.0,17.0,2.0,34.0,5.0,3,54900.00000000001
12665,254.0,17.0,2.0,31.0,8.0,3,54650.0
12666,221.0,17.0,2.0,28.0,6.0,3,51549.99999999999
12667,229.0,17.0,2.0,12.0,5.0,3,45250.0
12668,204.0,8.0,2.0,12.0,6.0,3,54900.00000000001
12669,265.0,17.0,30.0,24.0,5.0,3,49350.0
12670,264.0,17.0,2.0,8.0,6.0,3,46550.0
12671,252.0,,2.0,17.0,6.0,3,51500.0
12672,147.0,16.0,2.0,13.0,5.0,3,57999.99999999999
12673,269.0,16.0,2.0,12.0,6.0,3,53150.0
12674,222.0,16.0,2.0,11.0,5.0,3,54450.0
12675,150.0,17.0,,19.0,4.0,3,46000.0
12676,101.0,17.0,2.0,21.0,7.0,3,27500.000000000004
12677,327.0,17.0,2.0,19.0,4.0,3,68700.0
12678,,17.0,2.0,23.0,6.0,3,66850.0
12679,352.0,8.0,2.0,26.0,8.0,3,65450.0
12680,264.0,17.0,2.0,25.0,5.0,3,79257.1746338569
12681,142.0,17.0,2.0,18.0,3.0,2,77150.0
12682,375.0,,2.0,26.0,5.0,3,71250.0
12683,143.0,17.0,2.0,14.0,5.0,3,78150.0
12684,219.0,8.0,2.0,19.0,3.0,2,71200.0
12685,69.0,17.0,2.0,38.0,3.0,3,33750.0
12686,69.0,17.0,2.0,43.0,8.0,4,41050.0
12687,129.0,,2.0,43.0,8.0,4,33750.0
12688,211.0,17.0,,16.0,3.0,2,68750.0
12689,385.0,17.0,2.0,17.0,3.0,3,141024.85945516083
12690,393.0,17.0,2.0,22.0,4.0,3,193500.0
12691,462.0,17.0,2.0,33.0,4.0,3,169350.0
12692,438.0,17.0,2.0,25.0,4.0,3,148800.0
12693,243.0,17.0,2.0,16.0,3.0,2,95350.0
12694,462.0,17.0,2.0,22.0,4.0,3,163900.0
12695,130.0,17.0,2.0,23.0,4.0,3,44800.0
12696,168.0,17.0,2.0,35.0,6.0,3,51400.0
12697,290.0,8.0,2.0,36.0,5.0,3,55700.00000000001
12698,0.0,17.0,2.0,33.0,4.0,3,60755.62135655419
12699,198.0,17.0,2.0,34.0,5.0,3,5324440.0
12700,260.0,17.0,2.0,36.0,4.0,3,52750.0
12701,153.0,17.0,2.0,16.0,4.0,3,52100.0
12702,198.0,17.0,2.0,18.0,4.0,3,57250.0
12703,189.0,17.0,2.0,17.0,3.0,3,49550.0
12704,,17.0,2.0,18.0,3.0,2,70700.0
12705,221.0,17.0,2.0,36.0,4.0,3,99162.89973507382
12706,189.0,17.0,,22.0,4.0,3,59400.0
12707,311.0,17.0,2.0,37.0,4.0,3,5261171.0
12708,226.0,17.0,2.0,46.0,6.0,3,51500.0
12709,166.0,17.0,2.0,33.0,4.0,3,54050.0
12710,210.0,17.0,2.0,34.0,4.0,3,56799.99999999999
12711,190.0,17.0,2.0,25.0,4.0,3,62300.0
12712,153.0,17.0,2.0,18.0,3.0,3,78400.0
12713,244.0,17.0,2.0,36.0,,3,49350.0
12714,213.0,17.0,2.0,36.0,5.0,3,46700.0
12715,462.0,17.0,2.0,41.0,5.0,3,224150.0
12716,284.0,17.0,2.0,35.0,4.0,3,68400.0
12717,437.0,17.0,2.0,36.0,5.0,3,141650.0
12718,462.0,17.0,2.0,36.0,5.0,3,223200.00000000003
12719,270.0,17.0,2.0,34.0,4.0,3,118199.65294931356
12720,263.0,8.0,2.0,36.0,4.0,3,103900.0
12721,462.0,17.0,2.0,37.0,5.0,3,140200.0
12722,378.0,,2.0,38.0,5.0,3,95850.0
12723,339.0,17.0,20.0,38.0,5.0,3,94700.0
12724,358.0,17.0,2.0,36.0,4.0,3,97050.0
12725,208.0,17.0,2.0,27.0,4.0,3,57850.0
12726,382.0,17.0,32.0,27.0,5.0,3,85050.0
12727,334.0,17.0,2.0,35.0,4.0,3,66500.0
12728,290.0,17.0,2.0,36.0,4.0,3,66800.0
12729,378.0,,2.0,,5.0,,72050.0
12730,399.0,17.0,2.0,29.0,4.0,3,164666.15780058756
12731,378.0,17.0,2.0,32.0,5.0,3,112850.0
12732,462.0,17.0,2.0,25.0,4.0,3,172000.0
12733,462.0,17.0,2.0,20.0,6.0,3,160100.0
12734,462.0,17.0,2.0,18.0,5.0,3,133600.0
12735,443.0,17.0,2.0,23.0,5.0,3,112950.0
12736,462.0,17.0,34.0,22.0,5.0,3,190000.0
12737,417.0,17.0,2.0,24.0,5.0,3,87600.0
12738,365.0,17.0,33.0,28.0,5.0,3,73200.0
12739,257.0,17.0,,28.0,4.0,3,5556048.0
12740,191.0,,2.0,25.0,3.0,3,67050.0
12741,291.0,17.0,2.0,46.0,,3,79750.0
12742,229.0,8.0,2.0,34.0,4.0,3,66500.0
12743,354.0,17.0,2.0,30.0,5.0,3,82250.0
12744,345.0,17.0,23.0,36.0,4.0,3,69650.0
12745,161.0,17.0,2.0,19.0,4.0,3,71700.0
12746,199.0,17.0,2.0,32.0,4.0,3,60350.00000000001
12747,361.0,17.0,2.0,37.0,5.0,3,70550.0
12748,345.0,17.0,2.0,30.0,4.0,3,75900.0
12749,125.0,17.0,2.0,27.0,3.0,3,83050.0
12750,165.0,17.0,2.0,34.0,3.0,3,58250.0
12751,267.0,17.0,2.0,41.0,4.0,3,57650.0
12752,226.0,17.0,2.0,43.0,5.0,3,57799.99999999999
12753,281.0,17.0,2.0,42.0,4.0,3,63549.99999999999
12754,231.0,17.0,29.0,39.0,8.0,3,5881209.0
12755,225.0,17.0,26.0,27.0,3.0,3,115938.31550293241
12756,208.0,,2.0,30.0,5.0,3,59450.0
12757,285.0,17.0,2.0,34.0,4.0,3,75200.0
12758,184.0,17.0,2.0,35.0,4.0,3,78450.0
12759,171.0,17.0,2.0,27.0,3.0,2,85250.0
12760,136.0,17.0,2.0,45.0,3.0,3,80450.0
12761,188.0,17.0,2.0,30.0,4.0,3,65200.0
12762,139.0,17.0,2.0,31.0,4.0,3,49350.0
12763,167.0,17.0,21.0,28.0,4.0,3,56599.99999999999
12764,149.0,17.0,2.0,33.0,8.0,3,59400.0
12765,188.0,17.0,2.0,21.0,4.0,3,48750.0
12766,155.0,,2.0,33.0,4.0,3,44300.0
12767,163.0,17.0,2.0,34.0,4.0,3,42200.0
12768,102.0,8.0,2.0,,5.0,3,32600.0
12769,151.0,17.0,2.0,41.0,4.0,3,32450.0
12770,195.0,17.0,2.0,42.0,5.0,3,39000.0
12771,124.0,17.0,2.0,43.0,5.0,3,33500.0
12772,145.0,17.0,2.0,42.0,4.0,3,63078.52232536831
12773,154.0,17.0,2.0,36.0,5.0,3,52802.36836932925
12774,140.0,17.0,2.0,41.0,4.0,3,31650.0
12775,,17.0,2.0,41.0,5.0,3,33400.0
12776,143.0,17.0,2.0,38.0,4.0,3,32200.0
12777,139.0,17.0,,42.0,6.0,3,30250.0
12778,120.0,8.0,2.0,44.0,6.0,3,29250.0
12779,157.0,17.0,20.0,21.0,5.0,3,24900.0
12780,237.0,17.0,34.0,18.0,7.0,3,38700.0
12781,153.0,17.0,2.0,34.0,8.0,3,32950.0
12782,84.0,,,18.0,5.0,3,35250.0
12783,77.0,17.0,2.0,25.0,6.0,3,31050.0
12784,287.0,17.0,2.0,28.0,5.0,3,61100.0
12785,99.0,8.0,2.0,38.0,5.0,3,31100.0
12786,100.0,17.0,2.0,33.0,6.0,3,49684.70036348181
12787,122.0,17.0,2.0,38.0,5.0,3,35500.0
12788,143.0,17.0,2.0,37.0,5.0,3,32350.0
12789,107.0,17.0,25.0,37.0,5.0,3,30500.0
12790,197.0,17.0,2.0,5.0,7.0,3,55000.00000000001
12791,240.0,17.0,2.0,8.0,5.0,3,51700.0
12792,285.0,17.0,2.0,14.0,6.0,3,46300.0
12793,140.0,17.0,2.0,23.0,6.0,3,30300.0
12794,124.0,17.0,2.0,20.0,7.0,3,33500.0
12795,117.0,17.0,2.0,26.0,7.0,3,33800.0
12796,107.0,17.0,2.0,28.0,6.0,3,25850.0
12797,192.0,17.0,2.0,37.0,7.0,3,29900.0
12798,111.0,17.0,2.0,38.0,6.0,3,31550.0
12799,78.0,17.0,2.0,32.0,4.0,3,40700.0
12800,181.0,17.0,21.0,43.0,5.0,3,30450.0
